FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis
2016-653-FA,X-121,Yes,7/19/2016,8:55:33,48.149181,-123.546689,surface, 16-653FA_92,44.315546,23.472177,3.383407,3.446648,3.320166,2.934394,2.377871,1.846645,1.558897,1.527276,1.558897,1.60949,1.707514,1.70119,1.445063,1.005536,0.600792,0.357313,0.221344,0.135969,0.094862,0.063241,0.038087,0.037291,0.055122,0.055403,0.050949,0.050341,0.050963,0.051785,0.057343,0.067078,0.075171,0.077513,0.077575,0.073427,0.066304,0.058672,0.051303,0.043572,0.039603,0.038148,0.038451,0.039054,0.037937,0.031205,0.02192,0.011823,0.008998,0.006287,0.003575,0.000863,0,0,67.787723,30.896515,0.943023,0.372739,1.315762,-1.124,-1.148,-1.21,-1.373,-0.62,-0.471,0.349,1.291,2.041,-0.62024,-0.493764,0.869271,0.462569,1.438065,-0.62024,-0.430526,0.779698,0.243317,1.38349,1.029108,-0.950186,2.555006,2.404778,11.962068
2016-653-FA,X-130,Yes,7/19/2016,9:05:40,48.150386,-123.548345,surface, 16-653FA_93,0,0,0,0,0,0.00314,0.014776,0.077575,0.360167,0.868096,1.265203,1.911657,3.694024,6.704653,10.158566,13.021434,14.221992,13.298486,10.712669,7.522064,4.482527,2.289245,1.021247,0.483168,0.329089,0.283539,0.261645,0.252204,0.259057,0.292336,0.366195,0.441633,0.493863,0.514808,0.506795,0.484062,0.439163,0.398676,0.3572,0.310988,0.281789,0.262332,0.246301,0.232625,0.218533,0.185016,0.156655,0.114945,0.091408,0.063521,0.036408,0.008521,0,0,0,90.606277,6.827481,2.566242,9.393723,1.545,1.834,2.033,2.249,2.713,3.22,3.509,3.93,6.706,2.712729,2.751387,1.150921,0.313005,2.179024,2.712729,2.770716,0.738013,0.078572,1.914008,2.496303,2.999131,2.217148,2.581815,10.911571
2016-653-FA,X-131,Yes,7/19/2016,9:13:49,48.150001,-123.548595,surface, 16-653FA_94,27.864322,22.060108,12.548034,10.077949,7.21265,4.574598,2.652872,1.496872,0.894171,0.790427,0.87441,0.721265,0.918872,1.101658,1.126359,1.15106,0.701504,0.533538,0.395214,0.148205,0.143265,0.103744,0.079043,0.10389,0.084976,0.061333,0.069135,0.088375,0.0838,0.074735,0.080572,0.092874,0.10291,0.105423,0.100622,0.094635,0.08889,0.080744,0.071121,0.059743,0.051807,0.046899,0.046147,0.048,0.050481,0.046405,0.039564,0.026252,0.017033,0.00826,0.004258,0.000977,0,0,49.92443,48.166667,1.391957,0.516946,1.908903,-1.135,-1.209,-1.383,-1.818,-0.999,-0.416,-0.019,0.945,2.269,-0.99852,-0.800241,0.856609,0.678068,0.99534,-0.99852,-0.701102,0.68184,0.4362,2.296027,1.495852,-0.725552,2.525926,2.816151,14.871877
2016-653-FA,X-140,Yes,7/19/2016,9:24:18,48.150892,-123.550455,surface, 16-653FA_95,0,0,0,0,0,0.028365,0.179645,0.368745,0.850951,1.834272,3.110698,5.030065,8.169129,11.913313,14.749816,15.128016,12.764264,8.868799,5.323171,2.883778,1.506058,0.79761,0.423478,0.208223,0.147087,0.168291,0.197558,0.198585,0.19052,0.20477,0.261274,0.328344,0.380107,0.403965,0.40181,0.386238,0.347767,0.313216,0.27608,0.237165,0.212334,0.19522,0.183528,0.174561,0.163855,0.140037,0.11679,0.085016,0.067237,0.047174,0.026569,0.006507,0,0,0,93.506695,4.561232,1.932073,6.493305,1.158,1.444,1.657,1.877,2.316,2.774,3.045,3.392,5.697,2.315692,2.339415,1.034671,0.270556,2.07351,2.315692,2.351277,0.694001,0.051275,1.601713,2.269896,2.555759,2.015705,2.905978,13.390575
2016-653-FA,X-141,Yes,7/19/2016,9:32:49,48.150563,-123.550673,surface, 16-653FA_96,54.843878,6.114761,1.200545,1.474956,1.94374,2.404902,2.679312,2.622143,2.469693,2.51924,2.820329,3.231944,3.574957,3.540656,2.934666,1.970419,1.067151,0.529764,0.266788,0.149077,0.097996,0.061314,0.049063,0.056093,0.052205,0.043143,0.046532,0.054689,0.057535,0.056841,0.062621,0.073213,0.082787,0.087956,0.088328,0.085118,0.077018,0.068724,0.060447,0.051813,0.047338,0.04504,0.044632,0.044393,0.042614,0.035227,0.02619,0.01564,0.012119,0.008483,0.004848,0.001119,0,0,60.958639,37.559594,1.041866,0.439902,1.481768,-1.122,-1.135,-1.174,-1.276,-1.842,0.674,1.476,1.899,2.326,-1.842198,-0.513245,1.184875,1.461202,0.724867,-1.842198,0.151231,1.324875,1.504617,1.84495,0.301289,-0.736147,3.592798,1.58508,6.641578
2016-653-FA,X-150,Yes,7/19/2016,9:43:44,48.150924,-123.552653,surface, 16-653FA_97,0,0.110246,0,0,0,0.011383,0.113826,0.350965,0.787299,1.451287,2.314471,4.021867,7.322834,11.667209,15.271712,16.409977,14.323159,9.959812,5.568009,2.561095,1.08387,0.551007,0.391947,0.269814,0.188748,0.17274,0.189599,0.196174,0.19066,0.199963,0.245181,0.30086,0.341604,0.360805,0.357515,0.343201,0.311256,0.283165,0.252941,0.219962,0.198896,0.182809,0.171256,0.159997,0.149032,0.12556,0.105405,0.076888,0.061456,0.042818,0.024179,0.005541,0,0,0.110246,93.769782,4.343233,1.77674,6.119972,1.239,1.537,1.739,1.945,2.356,2.771,2.997,3.279,5.129,2.355601,2.363795,0.90405,0.222657,1.931396,2.355601,2.367892,0.629144,0.019535,1.316486,2.091944,2.563786,1.838195,3.02359,14.656824
2016-653-FA,X-151,Yes,7/19/2016,9:53:26,48.150746,-123.552737,surface, 16-653FA_98,43.875288,10.415732,4.392776,4.347768,4.230747,4.068719,3.753663,3.240572,2.763488,2.520445,2.49344,2.54745,2.565453,2.430429,2.052363,1.444755,0.805642,0.378067,0.175531,0.11252,0.08139,0.040161,0.033734,0.04931,0.05178,0.04432,0.043271,0.046581,0.047552,0.047244,0.053819,0.063657,0.071462,0.074985,0.074297,0.070984,0.064051,0.057261,0.050282,0.043424,0.040021,0.038465,0.038068,0.037788,0.036416,0.029527,0.021379,0.012584,0.009712,0.006805,0.003899,0.000922,0,0,54.29102,44.44538,0.894308,0.369292,1.2636,-1.124,-1.148,-1.212,-1.378,-0.721,0.244,1.04,1.632,2.164,-0.720629,-0.297832,1.061054,0.658994,0.830187,-0.720629,-0.086434,1.125967,0.563245,1.101737,0.459752,-0.716597,2.899131,1.74469,8.344901
2016-653-FA,X-160,Yes,7/19/2016,10:03:55,48.150955,-123.554588,surface, 16-653FA_99,4.68491,3.266262,0.077125,0.224201,0.726413,1.470761,2.385503,3.237469,4.188083,5.506388,6.932309,8.483783,10.133905,11.389433,11.210072,9.506141,6.528746,3.685872,1.721867,0.699509,0.305951,0.204725,0.157287,0.101533,0.080327,0.091224,0.110319,0.116723,0.114718,0.119917,0.145793,0.176356,0.200062,0.211018,0.209465,0.2004,0.180688,0.163251,0.145438,0.126524,0.116194,0.109828,0.106529,0.102709,0.095919,0.079371,0.061299,0.039683,0.031104,0.021701,0.012297,0.002893,0,0,7.951171,88.618257,2.379081,1.051491,3.430571,-0.616,-0.056,0.495,0.97,1.721,2.279,2.521,2.753,3.195,1.720663,1.579111,1.083875,-0.217948,1.192957,1.720663,1.508335,1.01307,-0.209588,-0.425604,0.880642,1.602271,2.633012,1.026512,9.143739
2016-653-FA,X-161,Yes,7/19/2016,10:07:53,48.150823,-123.55461,surface, 16-653FA_100,27.121857,10.0441,1.346808,1.549752,2.349227,3.302447,4.132671,4.49551,4.716903,4.975195,5.479479,6.063711,6.334302,5.842318,4.544708,2.915009,1.500553,0.676479,0.30749,0.153745,0.067659,0.045658,0.04586,0.046476,0.051484,0.055174,0.058996,0.063389,0.066596,0.072394,0.08878,0.109997,0.127568,0.136266,0.136134,0.130643,0.116586,0.10231,0.087462,0.072394,0.064268,0.061148,0.061192,0.062686,0.062422,0.052626,0.038657,0.023247,0.018055,0.012652,0.007248,0.001713,0,0,37.165956,60.799622,1.408652,0.62577,2.034422,-1.136,-1.215,-1.399,-1.859,0.259,1.477,1.84,2.122,2.481,0.258967,0.233192,1.357763,0.10237,0.444188,0.258967,0.220305,1.619581,-0.023872,0.255251,0.116528,0.119863,3.691492,1.01961,5.922128
2016-653-FA,X-170,Yes,7/19/2016,10:19:05,48.151088,-123.556602,surface, 16-653FA_101,18.585386,30.446103,1.440348,1.415342,1.45035,1.545373,1.775429,2.03049,2.415583,3.100748,4.000966,4.981202,5.751388,5.951437,5.201255,3.725899,2.130514,1.065257,0.535129,0.300072,0.170041,0.100058,0.06234,0.06691,0.076493,0.07376,0.073516,0.077214,0.078575,0.077668,0.084227,0.095415,0.10508,0.108837,0.10665,0.101509,0.090205,0.080679,0.07091,0.061896,0.057652,0.055837,0.055861,0.054907,0.052104,0.041835,0.028773,0.01598,0.012188,0.00856,0.004931,0.001116,0,0,49.031489,49.086882,1.359078,0.522551,1.881629,-1.164,-1.347,-1.759,-0.618,-0.832,1.583,1.964,2.246,2.635,-0.832358,-0.209023,1.506092,0.663942,0.707466,-0.832358,0.102644,1.861167,0.502374,0.842369,0.020424,0.058075,3.555465,1.131928,5.566592
2016-653-FA,X-171,Yes,7/19/2016,11:13:16,48.139522,-123.577188,surface, 16-653FA_102,3.81364,17.25503,10.219165,10.297774,10.376383,9.82612,8.489768,6.650318,4.968086,3.655317,2.900671,2.4526,2.169607,2.004529,1.650788,1.076943,0.534541,0.385184,0.220105,0.053454,0.036946,0.035374,0.01808,0.03223,0.040877,0.026727,0.023188,0.034515,0.042738,0.040747,0.042437,0.047361,0.051968,0.053707,0.053756,0.051768,0.047231,0.041883,0.035554,0.029717,0.02766,0.027469,0.029904,0.03337,0.033912,0.027847,0.016695,0.006442,0.004497,0.003153,0.001808,0.000415,0,0,21.06867,78.003673,0.649213,0.278444,0.927657,-0.617,-0.64,-0.782,-0.904,-0.295,0.427,0.892,1.406,1.99,-0.294904,-0.061752,0.813486,0.585254,0.803064,-0.294904,0.054824,0.836803,0.417934,1.172548,0.55805,-0.0792,1.524771,2.408337,15.738604
2016-653-FA,X-172,Yes,7/19/2016,11:13:50,48.139561,-123.577298,surface, 16-653FA_103,11.608883,9.993058,1.522313,1.584448,1.825222,2.151432,2.384439,2.462108,2.765017,3.51064,4.349465,5.553335,7.541662,9.55329,10.252311,9.164944,6.547498,3.619376,1.475711,0.473781,0.186406,0.093203,0.051262,0.037399,0.037343,0.04083,0.039009,0.041587,0.048193,0.051847,0.055094,0.063695,0.073221,0.078724,0.079796,0.076285,0.067346,0.057703,0.049727,0.043195,0.04302,0.047541,0.0545,0.059164,0.059979,0.049331,0.032725,0.016081,0.012174,0.008559,0.004944,0.001181,0,0,21.601942,77.016601,0.899336,0.482121,1.381457,-1.257,-1.759,-0.661,-0.458,1.511,2.202,2.44,2.642,2.9,1.510983,1.096572,1.405203,-0.366209,0.640418,1.510983,0.889367,1.550707,-0.40086,-0.444408,0.340359,0.980041,3.192214,0.161559,4.689275
2016-653-FA,X-173,Yes,7/19/2016,11:21:42,48.14193,-123.573106,surface, 16-653FA_104,3.937554,5.304229,15.565322,13.315998,12.506241,10.976701,8.475453,5.434367,3.418972,2.582224,2.366289,2.060381,2.069378,2.564229,2.86114,2.411275,1.511546,1.025692,0.56683,0.143957,0.125962,0.064781,0.00099,0,0,0,0.000852,0.011223,0.026425,0.028343,0.031397,0.039566,0.047664,0.051997,0.053134,0.052495,0.048375,0.044184,0.039282,0.033528,0.029479,0.026141,0.023512,0.021666,0.0206,0.018824,0.018327,0.015486,0.012715,0.00895,0.005114,0.001208,0,0,9.241783,90.046738,0.436646,0.274833,0.711479,-0.617,-0.978,-0.842,-0.746,-0.262,0.475,1.264,1.947,2.411,-0.261953,0.053355,0.985196,0.607256,1.015769,-0.261953,0.211009,1.052887,0.449205,1.100389,0.437839,0.060308,1.682291,2.095805,12.548037
2016-653-FA,X-174,Yes,7/19/2016,11:40:53,48.144952,-123.569771,surface, 16-653FA_105,0,0,0.005561,0.566011,3.108096,6.951013,11.12162,14.398527,15.788729,15.093628,12.213922,8.678836,5.45158,2.979005,1.519293,0.734821,0.347551,0.17874,0.091356,0.010923,0,0,0,0,0.000072,0.003651,0.017801,0.029896,0.032178,0.032254,0.037503,0.045034,0.050816,0.053478,0.053402,0.051729,0.04724,0.04298,0.038188,0.032483,0.028451,0.025104,0.022517,0.020691,0.01955,0.017801,0.017268,0.01453,0.011867,0.008368,0.004793,0.001141,0,0,0,99.239212,0.498036,0.262751,0.760788,-0.183,-0.012,0.137,0.313,0.722,1.164,1.386,1.592,1.882,0.721939,0.748273,0.624947,0.093462,0.995438,0.721939,0.76144,0.624139,0.06329,0.204523,0.654267,0.800578,0.742544,4.245684,38.220869
2016-653-FA,X-175,Yes,7/19/2016,11:45:34,48.147947,-123.570373,surface, 16-653FA_106,46.896785,9.623752,5.228132,5.056717,5.270985,5.356692,4.928157,4.139652,3.432568,2.794051,2.095538,1.332745,0.779934,0.518528,0.389967,0.248551,0.145702,0.05571,0.051424,0.068566,0.03814,0.026714,0.050037,0.053326,0.049302,0.044818,0.04986,0.059021,0.058624,0.056216,0.064123,0.075424,0.082242,0.089558,0.09015,0.085206,0.079968,0.072356,0.063228,0.053244,0.047445,0.045173,0.046494,0.04877,0.049133,0.041058,0.02817,0.014396,0.010802,0.007575,0.004281,0.000988,0,0,56.520537,41.958473,1.060233,0.460758,1.520991,-1.123,-1.144,-1.199,-1.343,-0.634,-0.112,0.348,0.756,1.281,-0.633573,-0.494764,0.750998,0.431038,0.800482,-0.633573,-0.42536,0.773393,0.26922,0.921558,0.554441,-0.94256,2.433047,2.581966,14.608682
2016-653-FA,X-176,Yes,7/19/2016,11:46:48,48.147627,-123.569753,surface, 16-653FA_107,2.028206,5.326495,2.653786,3.039458,4.637239,6.923719,9.274478,10.927355,11.661967,11.570141,10.560049,8.769432,5.766705,2.855805,1.515137,0.890717,0.247932,0.156105,0.156105,0.146922,0.02112,0,0.000003,0.001655,0.016113,0.027957,0.02909,0.034315,0.041457,0.043809,0.045028,0.049644,0.055044,0.057221,0.056525,0.054347,0.049122,0.04407,0.03867,0.032486,0.028219,0.024909,0.022383,0.020816,0.019945,0.01829,0.017854,0.015067,0.012367,0.008622,0.004964,0.001132,0,0,7.354701,91.774172,0.6054,0.265727,0.871126,-0.706,-0.751,-0.328,0.012,0.616,1.166,1.404,1.611,1.909,0.616057,0.564002,0.829149,-0.050641,0.92866,0.616057,0.537975,0.865922,-0.090172,-0.016774,0.509862,0.580708,1.235167,1.913296,17.40821
2016-653-FA,X-177,Yes,7/19/2016,11:48:09,48.147243,-123.56911,surface, 16-653FA_108,37.0305,4.576336,1.484225,2.610188,4.208147,5.641192,6.653422,7.165223,7.165223,6.596555,5.351171,3.884006,2.541948,1.444418,0.767702,0.489055,0.312768,0.199034,0.13648,0.079665,0.076627,0.084741,0.050773,0.035304,0.037501,0.042151,0.048302,0.053252,0.056252,0.060602,0.071102,0.082803,0.091053,0.094053,0.092253,0.088203,0.079953,0.072602,0.064502,0.055052,0.048452,0.042901,0.038551,0.035551,0.033451,0.030301,0.029101,0.024301,0.019651,0.0138,0.0078,0.0018,0,0,41.606836,56.891789,1.05616,0.445215,1.501375,-1.126,-1.164,-1.258,-1.496,-0.245,0.698,1.04,1.345,1.765,-0.24545,-0.154365,1.01249,0.254779,0.539977,-0.24545,-0.108822,1.148858,0.118925,0.49153,0.258294,-0.408407,2.898493,1.474137,8.531819
2016-653-FA,X-110 duplicate,Yes,7/19/2016,8:26:24,48.149136,-123.544083,surface, 16-653FA_109,0,0,0,0,0,0.045743,0.354738,0.896181,1.792363,3.183311,4.807639,6.861388,9.615279,12.322493,13.909481,13.536072,11.015562,7.300144,3.948799,1.783027,0.758143,0.367237,0.257513,0.21147,0.195452,0.198447,0.212421,0.228531,0.245601,0.282616,0.35348,0.424736,0.473959,0.491987,0.482014,0.458507,0.413386,0.37185,0.32781,0.280209,0.248279,0.224185,0.206722,0.192158,0.178624,0.151505,0.129003,0.095479,0.076266,0.053054,0.029843,0.007295,0,0,0,92.497598,5.30197,2.200431,7.502402,0.92,1.204,1.439,1.693,2.187,2.675,2.942,3.304,6.439,2.186982,2.189609,1.212004,0.273022,2.304064,2.186982,2.190922,0.751483,0.005243,1.985977,2.672291,2.456458,2.413898,2.686241,11.438895
