FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis
2017-638-FA,A8,Yes,7/20/2017,21:59:00,48.132619,-123.506778,Grab,17-638FA_78,0,0,0,0,0,0.015326,0.051727,0.089085,0.182001,0.546004,0.603478,0.632215,1.398537,2.806652,4.952353,8.381641,13.123255,16.859072,17.242233,13.697996,8.084692,3.486763,1.187798,0.507688,0.364003,0.258633,0.170049,0.190985,0.271819,0.274752,0.288518,0.315627,0.3352,0.340455,0.332037,0.316525,0.287983,0.262205,0.23602,0.208267,0.194848,0.18961,0.191484,0.197706,0.204335,0.194807,0.186737,0.147328,0.101638,0.054309,0.028821,0.006781,0,0,0,92.153031,5.704276,2.142693,7.846969,1.908,2.201,2.409,2.617,3.006,3.399,3.603,3.842,5.662,3.005583,3.005917,0.867399,0.207942,1.96746,3.005583,3.006084,0.597175,0.000839,1.304592,2.14326,3.184051,1.663175,2.99085,14.847726
2017-638-FA,A9,Yes,7/20/2017,22:05:00,48.132750,-123.499335,Grab,17-638FA_79,0,0,0,0,0,0,0,0.0009,0.08997,0.584805,0.458847,0.17994,0.665778,2.078307,4.4985,8.25025,13.315561,16.914361,16.734421,12.775741,7.269576,3.049983,1.043652,0.44985,0.325851,0.494434,0.673026,0.66298,0.654871,0.635792,0.636187,0.652652,0.661328,0.649139,0.618081,0.579038,0.518032,0.46781,0.418093,0.364987,0.333252,0.313903,0.303341,0.300667,0.299386,0.279223,0.267638,0.214002,0.156964,0.09499,0.05191,0.011979,0,0,0,86.866941,9.722723,3.410337,13.133059,2.072,2.306,2.483,2.67,3.047,3.47,3.764,5.305,7.24,3.046723,3.097952,1.103188,0.371386,2.647022,3.046723,3.123567,0.640371,0.12,2.512895,3.035018,3.421484,2.419805,2.459295,9.499772
2017-638-FA,A10,Yes,7/20/2017,22:11:00,48.132992,-123.489042,Grab,17-638FA_80,0,0,0,0,0,0,0.000652,0.028354,0.122866,0.434756,0.47256,0.434756,1.153048,3.062192,6.587493,11.7195,17.012177,18.618883,15.689008,10.112794,4.876824,1.767376,0.585975,0.31189,0.23628,0.171016,0.155875,0.270635,0.344387,0.348256,0.379715,0.418223,0.441218,0.444616,0.427688,0.402207,0.359793,0.323669,0.290156,0.25609,0.239539,0.232183,0.229469,0.224222,0.214552,0.181123,0.145679,0.100228,0.078776,0.054752,0.031287,0.007263,0,0,0,92.093238,5.621443,2.285319,7.906762,1.972,2.19,2.347,2.517,2.877,3.245,3.463,3.732,6.313,2.876668,2.895614,0.936797,0.317067,2.44525,2.876668,2.905087,0.558308,0.050901,2.267107,2.88714,3.121975,1.785408,3.025055,13.737182
2017-638-FA,A11,Yes,7/20/2017,22:15:00,48.133446,-123.480614,Grab,17-638FA_81,0,0,0,0,0,0,0,0,0,0,0.172514,0.594215,1.035084,2.760223,6.613035,12.3635,18.018124,19.45574,16.101302,10.063314,4.763302,1.72514,0.584631,0.297107,0.21085,0.144086,0.124303,0.189124,0.256692,0.253128,0.271731,0.305929,0.329865,0.336562,0.326019,0.3059,0.273334,0.245805,0.220936,0.197413,0.189217,0.189507,0.191984,0.193225,0.186659,0.157641,0.124237,0.08375,0.066074,0.046375,0.026265,0.006156,0,0,0,93.665493,4.455067,1.87944,6.334507,2.025,2.226,2.369,2.524,2.864,3.218,3.42,3.644,5.195,2.864399,2.884387,0.742881,0.263874,1.873009,2.864399,2.894382,0.525162,0.057093,1.42048,2.018098,3.068114,1.457062,3.479839,17.487532
2017-638-FA,A12,Yes,7/20/2017,22:18:00,48.134265,-123.472985,Grab,17-638FA_82,0,0,0,0,0,0,0.000906,0.030192,0.090577,0.452884,0.50006,0.471755,1.528485,4.311837,9.001078,14.718745,18.870186,17.832325,12.926077,7.227281,3.198496,1.217127,0.471755,0.226442,0.160397,0.132091,0.095212,0.109263,0.275766,0.400781,0.391926,0.411608,0.45757,0.472984,0.463753,0.445338,0.398221,0.35804,0.316914,0.272343,0.249388,0.235743,0.228412,0.223456,0.213863,0.181955,0.147909,0.102909,0.081513,0.056829,0.032146,0.007462,0,0,0,92.378012,5.271147,2.350841,7.621988,1.908,2.096,2.244,2.413,2.75,3.139,3.36,3.655,6.468,2.750354,2.784787,0.96998,0.361522,2.574947,2.750354,2.802004,0.558137,0.092541,2.575622,3.085031,3.029102,1.881467,3.061868,13.569667
2017-638-FA,T6_5,Yes,7/21/2017,13:20:00,48.150576,-123.556527,Surface,17-638FA_83,81.511526,0.487072,0,0.009139,0.163452,0.557142,1.035194,1.414823,1.77512,2.179355,2.407836,2.302383,1.915724,1.420096,0.929741,0.509688,0.268904,0.19333,0.124786,0.065029,0.040424,0.028121,0.015642,0.006327,0.005976,0.007814,0.011942,0.024382,0.030307,0.029481,0.032405,0.036951,0.04008,0.041426,0.040988,0.039613,0.036274,0.033115,0.029552,0.025627,0.023518,0.022472,0.022487,0.02251,0.022144,0.018869,0.014905,0.009709,0.007581,0.005293,0.003005,0.000718,0,0,81.998598,17.340286,0.432725,0.228391,0.661116,-3.877,-3.755,-3.607,-3.387,-2.773,-2.16,0.296,1.092,1.649,-2.77318,-2.028286,1.813152,0.58648,1.846235,-2.77318,-1.65584,1.951578,0.572532,0.850164,0.415931,-1.48353,2.201677,2.740405,13.001401
2017-638-FA,T6_4,Yes,7/21/2017,13:22:00,48.151104,-123.556611,Surface,17-638FA_84,76.642148,6.953485,2.521471,2.780084,2.796247,2.392165,1.680981,1.018287,0.630368,0.467119,0.389535,0.302253,0.234368,0.213355,0.172947,0.103445,0.056571,0.04849,0.038792,0.029094,0.022629,0.0139,0.007435,0.009375,0.012607,0.011961,0.011314,0.011638,0.011055,0.013744,0.022699,0.027632,0.030785,0.032188,0.031888,0.031074,0.028486,0.02583,0.022986,0.019719,0.018148,0.017435,0.017396,0.017639,0.017286,0.014502,0.010596,0.006256,0.004827,0.00339,0.001931,0.000447,0,0,83.595633,15.912101,0.31971,0.172556,0.492266,-3.87,-3.739,-3.582,-3.348,-2.695,-2.043,-0.962,-0.4,0.133,-2.695235,-2.413341,1.261439,0.367971,1.257128,-2.695235,-2.272393,1.310082,0.32276,0.631125,0.527473,-1.680398,1.109132,4.527677,35.837598
2017-638-FA,T4_2_land,Yes,7/21/2017,17:49:00,48.151396,-123.561131,Surface,17-638FA_85,32.140212,44.623532,7.654371,6.239472,4.082331,2.296311,1.148156,0.56364,0.357204,0.252826,0.176282,0.102058,0.081183,0.104378,0.04639,0.032473,0.034793,0.008118,0.000118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001983,0.008933,0.008315,0.005618,0.003326,0.002562,0.003686,0.005219,0.006293,0.005675,0.003725,0.000815,0,0,76.763744,23.180105,0,0.05615,0.05615,-3.689,-3.378,-3.004,-2.444,-0.65,-0.965,-0.764,-0.527,-0.223,-0.650173,-1.472838,1.085169,-0.927643,0.960366,-0.650173,-1.884171,1.120192,-1.101595,-1.165827,0.546825,-1.286052,0.527364,2.497183,35.391006
2017-638-FA,T4_3,Yes,7/21/2017,17:52:00,48.150868,-123.560696,Surface,17-638FA_86,0,0,0.013984,0.799075,3.316163,6.961944,10.887402,13.78405,15.182432,14.68301,12.086015,8.550106,5.263909,3.07644,1.79792,0.89896,0.359584,0.249711,0.18978,0.139838,0.089896,0.048943,0.035958,0.021975,0.018978,0.035958,0.056934,0.061928,0.052939,0.045947,0.052939,0.065924,0.07791,0.084902,0.084902,0.081905,0.073914,0.065924,0.058932,0.052939,0.059798,0.09117,0.096399,0.089456,0.075354,0.053902,0.033493,0.021026,0.025175,0.024234,0.016399,0.003623,0,0,0,98.379163,0.918937,0.701901,1.620837,-0.206,-0.024,0.128,0.311,0.736,1.194,1.433,1.675,2.052,0.735888,0.76567,0.668268,0.117058,1.048062,0.735888,0.780561,0.652178,0.068499,0.286751,0.731411,0.87486,1.222714,4.447513,32.16642
2017-638-FA,T4_4,Yes,7/21/2017,17:56:00,48.150395,-123.560405,Surface,17-638FA_87,0,0.76082,0.087745,0.392053,1.736233,3.659157,5.992804,8.233104,10.548081,12.695035,13.068419,11.574885,8.970536,6.170161,3.780507,2.230966,1.418857,0.812109,0.382718,0.22403,0.196026,0.130684,0.055074,0.034538,0.05134,0.056716,0.081523,0.202479,0.284299,0.304381,0.354035,0.417121,0.463821,0.483999,0.480951,0.463631,0.423429,0.385589,0.343366,0.294398,0.261911,0.237883,0.221038,0.209167,0.197944,0.17207,0.148771,0.111856,0.088601,0.062021,0.03485,0.008269,0,0,0.76082,92.304109,4.542926,2.392145,6.935071,-0.084,0.157,0.364,0.607,1.117,1.674,2.007,2.516,6.552,1.117234,1.162572,1.416189,0.360397,2.54915,1.117234,1.185242,0.821711,0.082764,2.576007,3.037432,1.506742,3.36978,2.767043,11.201667
2017-638-FA,T4_5,Yes,7/21/2017,18:02:00,48.149982,-123.560092,Surface,17-638FA_88,0,0,0,0,0.001034,0.103391,0.461281,0.99414,1.88489,3.51528,5.718295,8.191716,10.418591,11.532028,10.975309,8.987029,6.267061,3.849311,2.250734,1.423609,1.010047,0.652156,0.318125,0.111344,0.067528,0.250204,0.892897,1.272481,1.207812,1.170377,1.31641,1.430505,1.474897,1.46191,1.385712,1.286125,1.142147,1.014932,0.892157,0.756131,0.663108,0.589366,0.532055,0.490049,0.455595,0.400864,0.368857,0.296965,0.236207,0.164318,0.092429,0.022594,0,0,0,78.235901,15.803405,5.960693,21.764099,0.883,1.15,1.364,1.608,2.166,3.232,6.092,7.142,8.274,2.166358,3.207282,2.30193,0.656575,1.864954,2.166358,3.727744,2.364079,0.660463,1.020311,0.563247,3.073387,5.577246,1.451884,4.056384
2017-638-FA,T3_5,Yes,7/21/2017,18:09:00,48.149220,-123.561819,Surface,17-638FA_89,0,0.13929,0,0.116617,1.010684,2.594736,4.343996,5.636505,6.58888,7.648154,8.561657,9.232207,9.912474,10.301199,9.815293,8.347858,5.91833,3.265286,1.496589,0.680268,0.369288,0.213798,0.09135,0.045675,0.06414,0.071551,0.099422,0.156597,0.17433,0.176341,0.193961,0.220191,0.239213,0.247775,0.243934,0.231756,0.208416,0.186162,0.163682,0.139621,0.12487,0.117146,0.112404,0.110374,0.105223,0.088457,0.069225,0.046188,0.036055,0.025211,0.014368,0.003253,0,0,0.13929,96.05382,2.650814,1.156076,3.80689,0.08,0.338,0.588,0.906,1.609,2.228,2.493,2.743,3.274,1.608633,1.563187,0.960011,-0.014453,0.990473,1.608633,1.540464,0.952067,-0.071601,0.071622,0.677534,1.725997,2.012851,2.612517,13.708415
2017-638-FA,T3_4,Yes,7/21/2017,18:16:00,48.149857,-123.562397,Surface,17-638FA_90,0,0.723097,0,0,0.000221,0.028094,0.094316,0.130437,0.233784,0.45653,0.65921,0.830785,1.053532,1.244171,1.224103,0.979283,0.695331,0.558873,0.488638,0.42944,0.347164,0.21773,0.126664,0.989272,3.753028,5.231688,5.363567,5.414112,5.678873,5.820681,5.910942,5.901013,5.703844,5.310009,4.791514,4.255268,3.620739,3.119995,2.654854,2.21659,1.92174,1.71695,1.575443,1.487791,1.435641,1.328232,1.281998,1.083023,0.876226,0.60713,0.348103,0.080332,0,0,0.723097,9.671642,70.991208,18.614053,89.605262,1.915,3.621,4.791,5.212,6.307,7.525,8.248,9.019,9.862,6.307387,6.448756,2.068411,0.008654,1.408099,6.307387,6.51944,1.728667,0.122669,-0.24218,1.298566,6.275468,4.61704,-0.507009,3.905345
2017-638-FA,T3_3,Yes,7/21/2017,18:21:00,48.150323,-123.562786,Surface,17-638FA_91,0,1.23503,0.50272,3.006463,6.318501,9.857256,13.504441,15.870183,15.77161,13.208724,9.255964,5.549635,2.917748,1.409588,0.690008,0.443577,0.256289,0.033515,0.000335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005894,0.027112,0.02627,0.018524,0.010845,0.007224,0.009733,0.014347,0.018018,0.016806,0.011198,0.002442,0,0,1.23503,98.596557,0,0.168413,0.168413,-0.485,-0.276,-0.109,0.085,0.496,0.92,1.126,1.314,1.575,0.495903,0.504348,0.621074,0.033999,1.011584,0.495903,0.50857,0.61772,0.020505,0.079215,0.667914,0.521169,0.546174,3.498827,45.970426
2017-638-FA,T3_2,Yes,7/21/2017,18:26:00,48.150794,-123.563174,Surface,17-638FA_92,0,0,0,0,0.010948,0.726564,3.493478,7.95239,13.436454,18.313389,19.209152,15.825157,10.351046,5.454205,2.438468,1.064963,0.567317,0.318494,0.129388,0.046779,0.054741,0.057727,0.021896,0.000428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019769,0.087511,0.076968,0.051505,0.033528,0.028678,0.038695,0.049396,0.055353,0.048184,0.03084,0.00659,0,0,0,99.450659,0.022324,0.527017,0.549341,0.286,0.457,0.586,0.742,1.084,1.438,1.62,1.78,2.022,1.08363,1.096603,0.521514,0.059176,1.021391,1.08363,1.10309,0.516935,0.037644,0.135527,0.679232,1.145286,0.684593,6.291896,67.471491
2017-638-FA,T3_2 duplicate,Yes,7/21/2017,18:26:00,48.150794,-123.563174,Surface,17-638FA_93,0,0,0,0,0.006388,0.788493,4.491417,9.352128,14.572153,19.163379,19.263189,14.871581,8.972853,4.501398,2.125937,0.928226,0.369294,0.189638,0.10979,0.042918,0.019962,0.007486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008013,0.036258,0.033572,0.022829,0.013541,0.010094,0.014279,0.0203,0.02462,0.022381,0.014705,0.003178,0,0,0,99.776231,0,0.223769,0.223769,0.265,0.404,0.529,0.691,1.023,1.374,1.54,1.707,1.943,1.022529,1.030505,0.507107,0.060335,1.005694,1.022529,1.034493,0.505827,0.023652,0.16089,0.658351,1.060112,0.440805,5.453361,73.158357
2017-638-FA,TW1_5,Yes,7/22/2017,13:33:00,48.139593,-123.577388,Surface,17-638FA_94,1.20371,10.642667,3.894489,4.826353,5.916458,6.68129,6.628543,5.767008,4.659321,4.026356,3.876907,4.184598,5.081297,6.23294,6.997772,6.83074,5.450526,3.358227,1.564828,0.580217,0.219779,0.123076,0.087912,0.054505,0.040439,0.043077,0.05011,0.05011,0.043956,0.038681,0.03956,0.042198,0.044835,0.044835,0.041319,0.036923,0.030769,0.026374,0.023736,0.023736,0.035967,0.074711,0.083507,0.074934,0.058188,0.038748,0.025042,0.020044,0.027452,0.027704,0.019217,0.004307,0,0,11.846378,86.900728,0.715601,0.537293,1.252894,-0.64,-0.861,-0.735,-0.307,0.738,2.052,2.375,2.616,2.903,0.738136,0.792845,1.314416,0.137352,0.615644,0.738136,0.8202,1.555136,0.05277,0.252827,0.139193,0.878687,2.368151,1.112126,7.552323
2017-638-FA,TW2_5,Yes,7/22/2017,13:44:00,48.141921,-123.573102,Surface,17-638FA_95,0,0,0,0.002737,0.13685,0.742901,1.651977,2.512177,3.548328,5.532655,8.553133,11.925511,14.369264,14.955764,13.196263,9.872759,5.777031,2.512177,0.791776,0.322575,0.29325,0.224825,0.08602,0.012708,0.026393,0.05083,0.053053,0.056932,0.10834,0.150714,0.155039,0.170385,0.195997,0.207518,0.206148,0.198582,0.177902,0.160378,0.1428,0.124138,0.113987,0.109001,0.105492,0.102707,0.097489,0.081465,0.064794,0.043801,0.034593,0.024104,0.013614,0.003125,0,0,0,96.921954,2.016936,1.061109,3.078046,0.496,0.825,1.065,1.306,1.768,2.211,2.423,2.627,2.969,1.768343,1.752261,0.71429,-0.0321,1.120288,1.768343,1.74422,0.67922,-0.035516,-0.052216,0.820389,1.877616,1.499271,3.413232,20.013393
2017-638-FA,TW2_4,Yes,7/22/2017,13:48:00,48.142069,-123.573359,Surface,17-638FA_96,80.728017,8.208875,0.917904,0.980224,1.021419,0.999237,0.925298,0.805939,0.671792,0.577783,0.509125,0.441523,0.400329,0.398216,0.415117,0.403497,0.330614,0.238718,0.151047,0.084502,0.047532,0.029576,0.014788,0.007711,0.008556,0.008978,0.008873,0.00919,0.00919,0.008767,0.008873,0.009612,0.010352,0.010563,0.010457,0.011389,0.032499,0.081249,0.077685,0.056674,0.047681,0.041116,0.036378,0.03635,0.035758,0.032556,0.031328,0.024953,0.019723,0.013288,0.007372,0.001805,0,0,88.936892,10.349394,0.251045,0.462669,0.713714,-3.876,-3.752,-3.604,-3.381,-2.761,-2.142,-0.652,-0.712,0.652,-2.761273,-2.339071,1.423852,0.468363,1.498041,-2.761273,-2.127971,1.475636,0.429172,0.778685,0.534192,-1.684142,1.603049,4.888535,35.042853
2017-638-FA,T0_5,Yes,7/22/2017,14:22:00,48.147218,-123.569121,Surface,17-638FA_97,13.59514,1.848969,0,0.011762,0.663733,3.058212,6.486099,8.9898,11.006204,12.602524,12.68654,11.006204,7.779958,4.730147,2.478496,1.529106,0.823365,0.126025,0.003697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021804,0.095823,0.085495,0.0591,0.040108,0.033394,0.041944,0.051411,0.057092,0.049403,0.031616,0.006828,0,0,15.444109,83.981873,0,0.574018,0.574018,-3.264,-2.529,0.711,0.235,0.842,1.343,1.564,1.763,2.051,0.841788,1.039175,1.01867,0.074506,1.965423,0.841788,1.137868,0.426604,0.694037,-3.395459,5.229926,0.584511,2.010119,0.80259,12.699548
2017-638-FA,T0_4,Yes,7/22/2017,14:26:00,48.147643,-123.569751,Surface,17-638FA_98,44.03772,16.873674,3.722639,4.332216,4.945627,5.137318,4.830613,4.140525,3.289417,2.357799,1.548863,0.916283,0.548236,0.433222,0.37188,0.249198,0.18019,0.13035,0.126516,0.13035,0.092012,0.053673,0.025687,0.024153,0.027604,0.019552,0.02377,0.036586,0.060509,0.090958,0.087556,0.08814,0.0959,0.096518,0.095051,0.093507,0.085119,0.078344,0.07011,0.059951,0.053945,0.050168,0.048542,0.048608,0.048449,0.043684,0.03793,0.026562,0.018262,0.009954,0.005326,0.001235,0,0,60.911394,37.536927,1.028952,0.522726,1.551678,-3.773,-3.546,-3.273,-2.865,-0.639,-0.196,0.257,0.649,1.213,-0.63889,-1.218358,1.63811,-0.374741,0.765618,-0.63889,-1.508093,1.765257,-0.492395,-0.363088,0.412309,-0.949652,2.446165,2.846053,16.27198
2017-638-FA,T0_3,Yes,7/22/2017,14:31:00,48.147946,-123.570363,Surface,17-638FA_99,49.630541,20.433467,5.799864,5.296814,4.557036,3.817257,3.077479,2.388005,1.719245,1.124463,0.742738,0.46754,0.20122,0.085814,0.115405,0.121324,0.076937,0.010653,0.000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010294,0.050465,0.056481,0.04211,0.018582,0.004545,0.00889,0.024598,0.040105,0.041776,0.029611,0.006651,0,0,70.064008,29.601885,0,0.334107,0.334107,-3.799,-3.597,-3.355,-2.993,-0.623,-0.789,-0.345,0.037,0.5,-0.622559,-1.440859,1.403895,-0.646588,0.799378,-0.622559,-1.850009,1.505227,-0.815458,-0.682106,0.427842,-1.296513,1.283532,3.750454,34.271069
2017-638-FA,T0_2,Yes,7/22/2017,14:35:00,48.148157,-123.570981,Surface,17-638FA_100,52.789619,11.532272,2.20668,2.061921,2.404398,2.944593,3.502442,3.777836,3.742529,3.636608,3.565994,2.895164,1.892448,1.165127,0.688484,0.363661,0.215372,0.20478,0.05296,0.000706,0,0,0,0,0,0,0.000392,0.005168,0.012617,0.014613,0.017036,0.020778,0.02395,0.025626,0.025982,0.025554,0.023701,0.02199,0.019852,0.017179,0.015219,0.013543,0.012189,0.011191,0.010514,0.009445,0.009053,0.00752,0.006095,0.004241,0.002388,0.00057,0,0,64.321891,35.321703,0.217408,0.138998,0.356406,-3.811,-3.621,-3.394,-3.053,-2.106,0.079,0.687,1.099,1.495,-2.105688,-1.604323,1.823916,0.362952,0.694149,-2.105688,-1.353641,2.04018,0.368618,0.464541,0.300193,-1.025976,2.055306,1.535835,7.588827
2017-638-FA,T0_1,Yes,7/22/2017,14:38:00,48.148283,-123.571303,Surface,17-638FA_101,75.02991,7.813821,1.524655,1.422677,1.49122,1.606572,1.636664,1.586511,1.4628,1.275561,1.160209,1.004734,0.753969,0.503203,0.327667,0.247422,0.150459,0.093619,0.076901,0.063527,0.040123,0.013709,0.011368,0.014712,0.009863,0.006687,0.010259,0.015727,0.026017,0.03181,0.032127,0.037165,0.043677,0.047378,0.047852,0.047035,0.043071,0.038861,0.033965,0.028577,0.025537,0.024273,0.024364,0.024982,0.024904,0.021378,0.01609,0.009789,0.007597,0.005314,0.002986,0.000703,0,0,82.843731,16.442202,0.463609,0.250458,0.714067,-3.867,-3.733,-3.574,-3.334,-2.667,-2.001,-0.813,0.17,1.032,-2.667198,-2.351241,1.43232,0.426811,1.506292,-2.667198,-2.193263,1.380241,0.343372,0.905448,0.774515,-1.555922,1.659739,3.680234,23.022902
2017-638-FA,T0_A,Yes,7/22/2017,14:41:00,48.148340,-123.571673,Surface,17-638FA_102,65.958747,9.149713,2.38503,2.466447,2.681961,2.897476,2.87353,2.442501,1.95879,1.592415,1.269142,0.909951,0.656123,0.524419,0.332851,0.208331,0.186779,0.15086,0.112547,0.081417,0.026341,0.007902,0.011015,0.011015,0.010297,0.007184,0.0058,0.009503,0.027397,0.047614,0.053507,0.062153,0.072838,0.078343,0.079432,0.078479,0.07249,0.066692,0.059944,0.051343,0.045644,0.041517,0.038963,0.037453,0.036319,0.032369,0.028786,0.021999,0.017654,0.012339,0.007024,0.001614,0,0,75.10846,23.764812,0.693759,0.432969,1.126728,-3.848,-3.697,-3.515,-3.242,-2.484,-0.99,-0.131,0.411,1.114,-2.483901,-2.043105,1.598021,0.420432,0.903025,-2.483901,-1.822707,1.692141,0.390744,0.660079,0.466447,-1.353002,2.155015,3.401222,20.235579
2017-638-FA,TW3_4_land,Yes,7/22/2017,14:51:00,48.145160,-123.570212,Surface,17-638FA_103,37.545631,35.685559,6.350651,5.90268,4.874981,3.452014,2.071208,1.183171,0.674592,0.316215,0.255607,0.303039,0.194999,0.071148,0.110675,0.179188,0.089594,0.024243,0.023453,0.028986,0.018446,0.011858,0.014757,0.016601,0.010804,0.006851,0.009486,0.013439,0.012912,0.00975,0.008959,0.00975,0.011068,0.011595,0.011595,0.011139,0.014218,0.046421,0.061064,0.048109,0.042292,0.038232,0.035359,0.035158,0.034509,0.030482,0.027598,0.021155,0.017414,0.012496,0.00714,0.001706,0,0,73.23119,26.13675,0.219345,0.412715,0.63206,-3.734,-3.467,-3.148,-2.668,-0.637,-0.932,-0.562,-0.269,0.139,-0.637426,-1.449152,1.233185,-0.770361,0.914161,-0.637426,-1.855015,1.292689,-0.941904,-0.897089,0.498097,-1.224474,1.227914,4.579878,40.816219
2017-638-FA,TW3_5,Yes,7/22/2017,14:54:00,48.144987,-123.569796,Surface,17-638FA_104,0,0,0,0.094103,1.228293,3.546202,7.231082,11.094263,13.966884,15.155555,15.155555,12.778213,8.746637,5.081568,2.595265,1.555178,0.693391,0.118867,0.077264,0.048537,0.001486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002244,0.039223,0.122156,0.118832,0.084761,0.069554,0.057837,0.048862,0.048114,0.047034,0.043461,0.044209,0.037228,0.03083,0.021938,0.012299,0.003075,0,0,0,99.168345,0.163622,0.668033,0.831655,0.006,0.2,0.352,0.537,0.965,1.398,1.606,1.797,2.085,0.964811,0.974045,0.628379,0.049928,0.988308,0.964811,0.978662,0.626967,0.022093,0.128885,0.657432,1.036516,0.903725,4.937677,43.553744
2017-638-FA,T1_6,Yes,7/22/2017,17:45:00,48.148909,-123.567013,Surface,17-638FA_105,72.799489,2.588054,0.337696,0.408911,0.620259,0.909713,1.268085,1.610376,1.943478,2.297255,2.504008,2.481035,2.203067,1.805642,1.35538,0.930388,0.631745,0.466343,0.32621,0.222834,0.156213,0.094187,0.045945,0.021364,0.011946,0.009419,0.01542,0.049635,0.093545,0.098851,0.106552,0.119333,0.129722,0.134277,0.133162,0.128507,0.117691,0.107923,0.097074,0.084555,0.076823,0.071386,0.067883,0.065002,0.061987,0.053494,0.045719,0.033764,0.026869,0.018677,0.010649,0.002458,0,0,75.387544,22.572826,1.323291,0.716339,2.03963,-3.863,-3.725,-3.56,-3.313,-2.626,-0.88,0.918,1.526,2.225,-2.626364,-1.75619,2.04197,0.588346,1.02517,-2.626364,-1.321103,2.239334,0.582879,0.807084,0.359155,-1.152629,3.704944,2.541339,11.018282
2017-638-FA,T1_5,Yes,7/22/2017,17:48:00,48.149037,-123.567201,Surface,17-638FA_106,5.224356,2.873035,1.491376,1.991533,4.119472,6.565692,8.939162,10.003132,10.185007,10.09407,9.639382,8.338975,6.347442,4.683284,3.446534,2.291627,1.273126,0.572907,0.327375,0.245531,0.21825,0.109125,0.010913,0,0,0,0.000171,0.008068,0.042257,0.063134,0.057889,0.059906,0.068075,0.072009,0.072311,0.071202,0.065554,0.060411,0.054259,0.046291,0.040644,0.035803,0.031869,0.029045,0.02723,0.024507,0.023499,0.019666,0.015935,0.011094,0.006354,0.001513,0,0,8.097391,90.883001,0.6519,0.367708,1.019608,-2.086,-0.692,-0.236,0.086,0.718,1.367,1.678,1.973,2.362,0.717704,0.719805,1.152252,-0.128685,1.423043,0.717704,0.720856,0.956685,0.003294,-0.605937,1.324592,0.708253,1.680628,1.345699,12.407653
