Survey_Date,Longitude,Latitude,X,Y,Ellip_Ht_m,Ortho_Ht_m
02/15/2016,-123.559789,48.149568,297180.171,131404.929,-19.711,0.399
02/15/2016,-123.559788,48.149561,297180.233,131404.121,-19.705,0.405
02/15/2016,-123.559787,48.149554,297180.307,131403.314,-19.709,0.401
02/15/2016,-123.559782,48.149547,297180.624,131402.558,-19.626,0.484
02/15/2016,-123.559778,48.149540,297180.915,131401.793,-19.601,0.509
02/15/2016,-123.559768,48.149537,297181.654,131401.457,-19.591,0.519
02/15/2016,-123.559759,48.149532,297182.271,131400.882,-19.600,0.510
02/15/2016,-123.559750,48.149535,297182.995,131401.135,-19.640,0.470
02/15/2016,-123.559742,48.149530,297183.540,131400.531,-19.620,0.490
02/15/2016,-123.559739,48.149523,297183.729,131399.775,-19.638,0.472
02/15/2016,-123.559737,48.149516,297183.867,131398.988,-19.591,0.519
02/15/2016,-123.559728,48.149512,297184.519,131398.594,-19.552,0.558
02/15/2016,-123.559719,48.149510,297185.209,131398.251,-19.574,0.536
02/15/2016,-123.559708,48.149507,297185.982,131397.889,-19.542,0.568
02/15/2016,-123.559700,48.149502,297186.595,131397.366,-19.627,0.483
02/15/2016,-123.559691,48.149498,297187.193,131396.876,-19.452,0.658
02/15/2016,-123.559682,48.149494,297187.845,131396.376,-19.405,0.705
02/15/2016,-123.559675,48.149488,297188.378,131395.743,-19.261,0.849
02/15/2016,-123.559669,48.149482,297188.810,131395.076,-19.217,0.893
02/15/2016,-123.559662,48.149476,297189.265,131394.381,-19.213,0.897
02/15/2016,-123.559657,48.149469,297189.611,131393.577,-19.020,1.090
02/15/2016,-123.559654,48.149462,297189.798,131392.773,-19.039,1.071
02/15/2016,-123.559652,48.149455,297189.940,131392.028,-19.335,0.775
02/15/2016,-123.559649,48.149449,297190.180,131391.313,-19.429,0.681
02/15/2016,-123.559643,48.149442,297190.546,131390.600,-19.420,0.690
02/15/2016,-123.559639,48.149435,297190.862,131389.786,-19.413,0.697
02/15/2016,-123.559635,48.149428,297191.142,131389.000,-19.414,0.696
02/15/2016,-123.559630,48.149422,297191.444,131388.264,-19.360,0.750
02/15/2016,-123.559625,48.149415,297191.765,131387.449,-19.340,0.770
02/15/2016,-123.559624,48.149407,297191.864,131386.599,-19.365,0.745
02/15/2016,-123.559622,48.149399,297191.926,131385.745,-19.367,0.743
02/15/2016,-123.559618,48.149392,297192.254,131384.940,-19.318,0.792
02/15/2016,-123.559613,48.149386,297192.609,131384.268,-19.316,0.794
02/15/2016,-123.559609,48.149379,297192.844,131383.467,-19.353,0.757
02/15/2016,-123.559605,48.149372,297193.108,131382.630,-19.374,0.736
02/15/2016,-123.559600,48.149365,297193.458,131381.827,-19.408,0.702
02/15/2016,-123.559596,48.149358,297193.699,131381.034,-19.438,0.672
02/15/2016,-123.559592,48.149351,297194.013,131380.247,-19.460,0.650
02/15/2016,-123.559586,48.149344,297194.414,131379.490,-19.476,0.634
02/15/2016,-123.559581,48.149337,297194.733,131378.768,-19.391,0.719
02/15/2016,-123.559578,48.149331,297194.937,131378.025,-19.482,0.628
02/15/2016,-123.559572,48.149324,297195.356,131377.291,-19.428,0.682
02/15/2016,-123.559568,48.149318,297195.661,131376.548,-19.383,0.727
02/15/2016,-123.559561,48.149311,297196.127,131375.789,-19.512,0.598
02/15/2016,-123.559553,48.149306,297196.721,131375.161,-19.486,0.624
02/15/2016,-123.559547,48.149300,297197.169,131374.465,-19.428,0.682
02/15/2016,-123.559540,48.149294,297197.667,131373.832,-19.247,0.863
02/15/2016,-123.559531,48.149290,297198.315,131373.345,-19.308,0.802
02/15/2016,-123.559524,48.149284,297198.820,131372.670,-19.334,0.776
02/15/2016,-123.559518,48.149278,297199.228,131371.939,-19.223,0.887
02/15/2016,-123.559510,48.149273,297199.817,131371.397,-19.356,0.754
02/15/2016,-123.559501,48.149269,297200.441,131370.925,-19.357,0.753
02/15/2016,-123.559492,48.149264,297201.064,131370.321,-19.411,0.699
02/15/2016,-123.559484,48.149260,297201.681,131369.856,-19.352,0.758
02/15/2016,-123.559476,48.149255,297202.253,131369.356,-19.305,0.805
02/15/2016,-123.559467,48.149252,297202.916,131368.917,-19.170,0.940
