datetime_utc,longitude,latitude,easting_m,northing_m,ortho_ht_m
2018-Jul-26 00:10:05.000,-123.5604434,48.1496820,297131.99,131419.32,0.52
2018-Jul-26 00:10:06.000,-123.5604387,48.1496775,297132.33,131418.81,0.69
2018-Jul-26 00:10:07.000,-123.5604266,48.1496725,297133.21,131418.22,0.88
2018-Jul-26 00:10:08.000,-123.5604212,48.1496686,297133.59,131417.78,0.82
2018-Jul-26 00:10:09.000,-123.5604175,48.1496648,297133.85,131417.34,0.99
2018-Jul-26 00:10:12.000,-123.5603995,48.1496566,297135.16,131416.38,1.06
2018-Jul-26 00:10:14.000,-123.5603924,48.1496576,297135.69,131416.48,0.93
2018-Jul-26 00:10:15.000,-123.5603860,48.1496592,297136.17,131416.63,0.79
2018-Jul-26 00:10:16.000,-123.5603784,48.1496602,297136.74,131416.73,0.78
2018-Jul-26 00:10:18.000,-123.5603713,48.1496596,297137.27,131416.65,0.61
2018-Jul-26 00:10:19.000,-123.5603643,48.1496590,297137.79,131416.55,0.35
2018-Jul-26 00:10:20.000,-123.5603562,48.1496575,297138.38,131416.37,0.42
2018-Jul-26 00:10:21.000,-123.5603497,48.1496557,297138.86,131416.15,0.34
2018-Jul-26 00:10:22.000,-123.5603426,48.1496528,297139.37,131415.82,0.36
2018-Jul-26 00:10:24.000,-123.5603316,48.1496460,297140.16,131415.03,0.37
2018-Jul-26 00:10:24.000,-123.5603264,48.1496419,297140.53,131414.56,0.58
2018-Jul-26 00:10:25.000,-123.5603210,48.1496366,297140.91,131413.96,0.45
2018-Jul-26 00:10:26.000,-123.5603163,48.1496323,297141.25,131413.46,0.56
2018-Jul-26 00:10:26.000,-123.5603117,48.1496272,297141.57,131412.89,0.55
2018-Jul-26 00:10:27.000,-123.5603071,48.1496235,297141.90,131412.46,0.53
2018-Jul-26 00:10:28.000,-123.5603019,48.1496189,297142.27,131411.94,0.70
2018-Jul-26 00:10:29.000,-123.5602965,48.1496147,297142.65,131411.46,0.73
2018-Jul-26 00:10:29.000,-123.5602921,48.1496108,297142.97,131411.01,0.76
2018-Jul-26 00:10:30.000,-123.5602859,48.1496064,297143.41,131410.51,0.82
2018-Jul-26 00:10:31.000,-123.5602801,48.1496033,297143.82,131410.14,0.84
2018-Jul-26 00:10:31.000,-123.5602740,48.1496007,297144.27,131409.84,0.86
2018-Jul-26 00:10:32.000,-123.5602662,48.1495981,297144.84,131409.53,0.87
2018-Jul-26 00:10:33.000,-123.5602592,48.1495967,297145.35,131409.36,0.78
2018-Jul-26 00:10:34.000,-123.5602528,48.1495932,297145.82,131408.95,0.86
2018-Jul-26 00:10:35.000,-123.5602467,48.1495907,297146.26,131408.65,0.88
2018-Jul-26 00:10:36.000,-123.5602397,48.1495896,297146.78,131408.52,0.81
2018-Jul-26 00:10:36.000,-123.5602334,48.1495870,297147.24,131408.22,0.73
2018-Jul-26 00:10:37.000,-123.5602267,48.1495849,297147.73,131407.96,0.61
2018-Jul-26 00:10:38.000,-123.5602198,48.1495833,297148.23,131407.77,0.57
2018-Jul-26 00:10:39.000,-123.5602131,48.1495805,297148.72,131407.44,0.53
2018-Jul-26 00:10:40.000,-123.5602072,48.1495773,297149.15,131407.07,0.51
2018-Jul-26 00:10:41.000,-123.5602022,48.1495741,297149.50,131406.70,0.61
2018-Jul-26 00:10:42.000,-123.5601969,48.1495712,297149.89,131406.37,0.63
2018-Jul-26 00:10:43.000,-123.5601903,48.1495690,297150.37,131406.10,0.62
2018-Jul-26 00:10:44.000,-123.5601841,48.1495668,297150.82,131405.83,0.59
2018-Jul-26 00:10:44.000,-123.5601766,48.1495644,297151.37,131405.55,0.67
2018-Jul-26 00:10:45.000,-123.5601702,48.1495620,297151.84,131405.27,0.70
2018-Jul-26 00:10:46.000,-123.5601624,48.1495596,297152.41,131404.98,0.73
2018-Jul-26 00:10:47.000,-123.5601546,48.1495572,297152.98,131404.69,0.77
2018-Jul-26 00:10:48.000,-123.5601466,48.1495550,297153.56,131404.43,0.85
2018-Jul-26 00:10:48.000,-123.5601390,48.1495530,297154.12,131404.18,0.82
2018-Jul-26 00:10:49.000,-123.5601322,48.1495509,297154.62,131403.94,0.87
2018-Jul-26 00:10:50.000,-123.5601264,48.1495484,297155.04,131403.64,0.92
2018-Jul-26 00:10:51.000,-123.5601187,48.1495462,297155.60,131403.37,0.98
2018-Jul-26 00:10:52.000,-123.5601119,48.1495438,297156.10,131403.10,0.97
2018-Jul-26 00:10:52.000,-123.5601058,48.1495412,297156.54,131402.79,1.02
2018-Jul-26 00:10:53.000,-123.5600994,48.1495394,297157.01,131402.57,1.03
2018-Jul-26 00:10:54.000,-123.5600922,48.1495369,297157.53,131402.27,1.06
2018-Jul-26 00:10:55.000,-123.5600780,48.1495323,297158.58,131401.73,1.09
2018-Jul-26 00:10:57.000,-123.5600629,48.1495283,297159.68,131401.24,1.13
2018-Jul-26 00:10:57.000,-123.5600558,48.1495255,297160.20,131400.91,1.11
2018-Jul-26 00:10:59.000,-123.5600428,48.1495217,297161.15,131400.46,1.13
2018-Jul-26 00:10:59.000,-123.5600350,48.1495203,297161.73,131400.28,1.14
2018-Jul-26 00:11:00.000,-123.5600277,48.1495191,297162.26,131400.13,0.39
2018-Jul-26 00:11:00.000,-123.5600217,48.1495169,297162.70,131399.87,0.38
2018-Jul-26 00:11:01.000,-123.5600148,48.1495153,297163.21,131399.67,0.25
2018-Jul-26 00:11:02.000,-123.5600081,48.1495138,297163.70,131399.48,0.27
2018-Jul-26 00:11:02.000,-123.5600002,48.1495110,297164.27,131399.15,0.41
2018-Jul-26 00:11:03.000,-123.5599931,48.1495096,297164.80,131398.98,0.50
2018-Jul-26 00:11:04.000,-123.5599870,48.1495075,297165.24,131398.73,0.49
2018-Jul-26 00:11:04.000,-123.5599807,48.1495056,297165.70,131398.50,0.44
2018-Jul-26 00:11:05.000,-123.5599730,48.1495040,297166.27,131398.30,0.45
2018-Jul-26 00:11:05.000,-123.5599657,48.1495025,297166.81,131398.11,1.09
2018-Jul-26 00:11:06.000,-123.5599586,48.1495009,297167.33,131397.92,1.09
2018-Jul-26 00:11:07.000,-123.5599514,48.1494996,297167.86,131397.76,1.01
2018-Jul-26 00:11:07.000,-123.5599448,48.1494980,297168.34,131397.56,1.00
2018-Jul-26 00:11:08.000,-123.5599384,48.1494962,297168.82,131397.34,0.97
2018-Jul-26 00:11:08.000,-123.5599303,48.1494952,297169.41,131397.21,1.00
2018-Jul-26 00:11:09.000,-123.5599228,48.1494941,297169.96,131397.08,0.90
2018-Jul-26 00:11:10.000,-123.5599085,48.1494917,297171.02,131396.76,0.95
2018-Jul-26 00:11:11.000,-123.5599024,48.1494897,297171.46,131396.53,0.89
2018-Jul-26 00:11:12.000,-123.5598942,48.1494871,297172.06,131396.22,0.86
2018-Jul-26 00:11:12.000,-123.5598872,48.1494857,297172.58,131396.04,0.84
2018-Jul-26 00:11:14.000,-123.5598733,48.1494810,297173.59,131395.49,0.88
2018-Jul-26 00:11:14.000,-123.5598666,48.1494785,297174.08,131395.20,0.83
2018-Jul-26 00:11:15.000,-123.5598597,48.1494761,297174.58,131394.91,0.86
2018-Jul-26 00:11:16.000,-123.5598533,48.1494732,297175.05,131394.56,0.83
2018-Jul-26 00:11:16.000,-123.5598468,48.1494701,297175.52,131394.21,0.82
2018-Jul-26 00:11:17.000,-123.5598406,48.1494664,297175.97,131393.78,0.85
2018-Jul-26 00:11:18.000,-123.5598347,48.1494627,297176.39,131393.35,0.86
2018-Jul-26 00:11:18.000,-123.5598301,48.1494591,297176.72,131392.94,0.89
2018-Jul-26 00:11:19.000,-123.5598246,48.1494547,297177.11,131392.43,0.91
2018-Jul-26 00:11:20.000,-123.5598160,48.1494463,297177.72,131391.48,0.94
2018-Jul-26 00:11:21.000,-123.5598118,48.1494410,297178.01,131390.88,0.96
2018-Jul-26 00:11:22.000,-123.5598078,48.1494359,297178.28,131390.30,0.99
2018-Jul-26 00:11:23.000,-123.5598015,48.1494259,297178.72,131389.18,1.09
2018-Jul-26 00:11:23.000,-123.5597991,48.1494213,297178.88,131388.65,1.05
2018-Jul-26 00:11:24.000,-123.5597957,48.1494156,297179.11,131388.02,1.09
2018-Jul-26 00:11:25.000,-123.5597937,48.1494108,297179.24,131387.48,1.09
2018-Jul-26 00:11:25.000,-123.5597914,48.1494062,297179.39,131386.96,0.35
2018-Jul-26 00:11:26.000,-123.5597885,48.1494016,297179.59,131386.44,0.43
2018-Jul-26 00:11:26.000,-123.5597854,48.1493972,297179.80,131385.95,1.00
2018-Jul-26 00:11:28.000,-123.5597778,48.1493877,297180.33,131384.87,0.57
2018-Jul-26 00:11:28.000,-123.5597733,48.1493837,297180.65,131384.41,0.54
2018-Jul-26 00:11:29.000,-123.5597683,48.1493802,297181.01,131384.01,0.60
2018-Jul-26 00:11:30.000,-123.5597616,48.1493764,297181.49,131383.57,1.02
2018-Jul-26 00:11:31.000,-123.5597569,48.1493722,297181.82,131383.08,1.08
2018-Jul-26 00:11:31.000,-123.5597520,48.1493682,297182.17,131382.64,0.56
2018-Jul-26 00:11:33.000,-123.5597398,48.1493612,297183.05,131381.83,0.56
2018-Jul-26 00:11:34.000,-123.5597335,48.1493579,297183.50,131381.44,0.52
2018-Jul-26 00:11:35.000,-123.5597264,48.1493548,297184.02,131381.08,0.46
2018-Jul-26 00:11:35.000,-123.5597186,48.1493528,297184.59,131380.84,0.54
2018-Jul-26 00:11:36.000,-123.5597108,48.1493520,297185.17,131380.73,1.11
2018-Jul-26 00:11:37.000,-123.5597045,48.1493500,297185.63,131380.49,1.06
2018-Jul-26 00:11:38.000,-123.5596979,48.1493474,297186.11,131380.18,0.97
2018-Jul-26 00:11:39.000,-123.5596898,48.1493471,297186.71,131380.12,1.02
2018-Jul-26 00:11:39.000,-123.5596826,48.1493476,297187.25,131380.16,0.98
2018-Jul-26 00:11:40.000,-123.5596747,48.1493465,297187.83,131380.01,0.84
2018-Jul-26 00:11:41.000,-123.5596669,48.1493480,297188.42,131380.16,0.79
2018-Jul-26 00:11:42.000,-123.5596592,48.1493485,297188.99,131380.20,0.69
2018-Jul-26 00:11:43.000,-123.5596520,48.1493502,297189.54,131380.37,0.77
2018-Jul-26 00:11:43.000,-123.5596450,48.1493519,297190.06,131380.54,0.79
2018-Jul-26 00:11:45.000,-123.5596327,48.1493569,297191.00,131381.06,0.65
2018-Jul-26 00:11:46.000,-123.5596254,48.1493599,297191.55,131381.37,0.67
2018-Jul-26 00:11:47.000,-123.5596179,48.1493617,297192.11,131381.56,0.70
2018-Jul-26 00:11:48.000,-123.5596122,48.1493649,297192.55,131381.89,0.66
2018-Jul-26 00:11:48.000,-123.5596080,48.1493688,297192.88,131382.32,0.62
2018-Jul-26 00:11:49.000,-123.5596010,48.1493710,297193.41,131382.55,0.65
2018-Jul-26 00:11:50.000,-123.5595932,48.1493718,297193.99,131382.62,0.65
2018-Jul-26 00:11:51.000,-123.5595875,48.1493748,297194.42,131382.94,0.67
2018-Jul-26 00:11:52.000,-123.5595843,48.1493790,297194.68,131383.39,0.74
2018-Jul-26 00:11:54.000,-123.5595806,48.1493834,297194.97,131383.87,0.76
2018-Jul-26 00:11:55.000,-123.5595749,48.1493864,297195.41,131384.19,0.82
2018-Jul-26 00:11:56.000,-123.5595746,48.1493915,297195.46,131384.75,0.89
2018-Jul-26 00:11:57.000,-123.5595745,48.1493960,297195.47,131385.26,0.99
2018-Jul-26 00:11:59.000,-123.5595801,48.1494047,297195.10,131386.24,1.06
2018-Jul-26 00:12:00.000,-123.5595816,48.1494091,297195.01,131386.73,1.01
2018-Jul-26 00:12:02.000,-123.5595875,48.1494123,297194.57,131387.09,1.07
2018-Jul-26 00:12:03.000,-123.5595902,48.1494169,297194.39,131387.62,1.05
2018-Jul-26 00:12:04.000,-123.5595966,48.1494190,297193.93,131387.87,1.07
2018-Jul-26 00:12:05.000,-123.5596013,48.1494234,297193.59,131388.37,0.93
2018-Jul-26 00:12:06.000,-123.5596081,48.1494262,297193.10,131388.70,0.85
2018-Jul-26 00:12:07.000,-123.5596131,48.1494303,297192.74,131389.17,0.79
2018-Jul-26 00:12:08.000,-123.5596166,48.1494352,297192.50,131389.72,0.79
2018-Jul-26 00:12:09.000,-123.5596218,48.1494387,297192.13,131390.12,0.74
2018-Jul-26 00:12:10.000,-123.5596273,48.1494419,297191.73,131390.49,0.69
2018-Jul-26 00:12:11.000,-123.5596313,48.1494458,297191.45,131390.93,0.68
2018-Jul-26 00:12:12.000,-123.5596410,48.1494534,297190.76,131391.80,0.68
2018-Jul-26 00:12:13.000,-123.5596465,48.1494583,297190.37,131392.36,0.72
2018-Jul-26 00:12:14.000,-123.5596520,48.1494631,297189.98,131392.91,0.70
2018-Jul-26 00:12:14.000,-123.5596572,48.1494666,297189.61,131393.32,0.74
2018-Jul-26 00:12:16.000,-123.5596645,48.1494753,297189.09,131394.30,0.72
2018-Jul-26 00:12:16.000,-123.5596688,48.1494790,297188.79,131394.72,0.65
2018-Jul-26 00:12:17.000,-123.5596725,48.1494842,297188.54,131395.31,0.65
2018-Jul-26 00:12:18.000,-123.5596776,48.1494884,297188.17,131395.79,0.64
2018-Jul-26 00:12:18.000,-123.5596813,48.1494926,297187.92,131396.26,0.62
2018-Jul-26 00:12:19.000,-123.5596844,48.1494967,297187.70,131396.73,0.58
2018-Jul-26 00:12:19.000,-123.5596898,48.1495011,297187.32,131397.23,0.62
2018-Jul-26 00:12:20.000,-123.5596933,48.1495053,297187.07,131397.71,0.66
2018-Jul-26 00:12:21.000,-123.5596967,48.1495096,297186.84,131398.20,0.56
2018-Jul-26 00:12:22.000,-123.5597056,48.1495182,297186.21,131399.18,0.57
2018-Jul-26 00:12:22.000,-123.5597096,48.1495227,297185.93,131399.69,0.75
2018-Jul-26 00:12:23.000,-123.5597150,48.1495268,297185.54,131400.16,0.63
2018-Jul-26 00:12:24.000,-123.5597230,48.1495360,297184.99,131401.20,0.57
2018-Jul-26 00:12:25.000,-123.5597281,48.1495403,297184.63,131401.70,0.72
2018-Jul-26 00:12:25.000,-123.5597318,48.1495449,297184.37,131402.22,0.68
2018-Jul-26 00:12:26.000,-123.5597373,48.1495494,297183.97,131402.73,0.58
2018-Jul-26 00:12:27.000,-123.5597420,48.1495537,297183.65,131403.22,0.61
2018-Jul-26 00:12:27.000,-123.5597455,48.1495584,297183.40,131403.75,0.60
2018-Jul-26 00:12:28.000,-123.5597521,48.1495628,297182.93,131404.25,0.59
2018-Jul-26 00:12:28.000,-123.5597574,48.1495672,297182.55,131404.76,0.59
2018-Jul-26 00:12:29.000,-123.5597619,48.1495718,297182.23,131405.28,0.51
2018-Jul-26 00:12:30.000,-123.5597675,48.1495758,297181.84,131405.74,0.62
2018-Jul-26 00:12:31.000,-123.5597776,48.1495847,297181.12,131406.76,0.61
2018-Jul-26 00:12:31.000,-123.5597844,48.1495885,297180.63,131407.20,0.63
2018-Jul-26 00:12:32.000,-123.5597893,48.1495928,297180.28,131407.68,0.57
2018-Jul-26 00:12:33.000,-123.5597959,48.1495966,297179.81,131408.13,0.59
2018-Jul-26 00:12:33.000,-123.5598013,48.1496005,297179.42,131408.57,0.54
2018-Jul-26 00:12:34.000,-123.5598052,48.1496049,297179.14,131409.07,0.53
2018-Jul-26 00:12:34.000,-123.5598116,48.1496087,297178.68,131409.51,0.58
2018-Jul-26 00:12:35.000,-123.5598162,48.1496127,297178.36,131409.97,0.53
2018-Jul-26 00:12:36.000,-123.5598213,48.1496169,297177.99,131410.44,0.54
2018-Jul-26 00:12:36.000,-123.5598275,48.1496206,297177.55,131410.87,0.54
2018-Jul-26 00:12:37.000,-123.5598315,48.1496248,297177.27,131411.35,0.52
2018-Jul-26 00:12:37.000,-123.5598378,48.1496286,297176.81,131411.80,0.56
2018-Jul-26 00:12:38.000,-123.5598422,48.1496326,297176.50,131412.25,0.57
2018-Jul-26 00:12:39.000,-123.5598454,48.1496368,297176.28,131412.73,0.52
2018-Jul-26 00:12:39.000,-123.5598516,48.1496409,297175.84,131413.20,0.51
2018-Jul-26 00:12:40.000,-123.5598551,48.1496453,297175.59,131413.69,0.46
2018-Jul-26 00:12:40.000,-123.5598599,48.1496497,297175.26,131414.20,0.45
2018-Jul-26 00:12:41.000,-123.5598658,48.1496538,297174.83,131414.66,0.52
2018-Jul-26 00:12:42.000,-123.5598688,48.1496583,297174.63,131415.17,0.38
2018-Jul-26 00:12:42.000,-123.5598745,48.1496625,297174.22,131415.66,0.43
2018-Jul-26 00:12:43.000,-123.5598788,48.1496666,297173.91,131416.13,0.37
2018-Jul-26 00:12:43.000,-123.5598823,48.1496711,297173.68,131416.64,0.36
2018-Jul-26 00:12:44.000,-123.5598879,48.1496752,297173.27,131417.10,0.40
2018-Jul-26 00:12:45.000,-123.5598914,48.1496796,297173.03,131417.61,0.37
2018-Jul-26 00:12:45.000,-123.5598971,48.1496838,297172.62,131418.08,0.36
2018-Jul-26 00:12:46.000,-123.5599018,48.1496877,297172.29,131418.52,0.34
2018-Jul-26 00:12:46.000,-123.5599046,48.1496923,297172.10,131419.05,0.31
2018-Jul-26 00:12:47.000,-123.5599111,48.1496963,297171.63,131419.51,0.35
2018-Jul-26 00:12:48.000,-123.5599157,48.1497006,297171.31,131419.99,0.29
2018-Jul-26 00:12:48.000,-123.5599202,48.1497049,297170.99,131420.48,0.28
2018-Jul-26 00:12:49.000,-123.5599277,48.1497083,297170.45,131420.89,0.39
2018-Jul-26 00:12:49.000,-123.5599352,48.1497109,297169.89,131421.20,0.36
2018-Jul-26 00:12:50.000,-123.5599419,48.1497118,297169.40,131421.31,0.39
2018-Jul-26 00:12:51.000,-123.5599490,48.1497131,297168.88,131421.47,0.31
2018-Jul-26 00:12:52.000,-123.5599552,48.1497158,297168.43,131421.79,0.33
2018-Jul-26 00:12:53.000,-123.5599627,48.1497170,297167.87,131421.94,0.34
2018-Jul-26 00:12:54.000,-123.5599693,48.1497180,297167.39,131422.08,0.36
2018-Jul-26 00:12:56.000,-123.5599750,48.1497152,297166.95,131421.78,0.35
2018-Jul-26 00:12:57.000,-123.5599818,48.1497141,297166.44,131421.68,0.37
2018-Jul-26 00:12:58.000,-123.5599848,48.1497091,297166.20,131421.13,0.37
2018-Jul-26 00:12:59.000,-123.5599900,48.1497055,297165.80,131420.74,0.37
2018-Jul-26 00:13:00.000,-123.5599920,48.1497007,297165.63,131420.21,0.42
2018-Jul-26 00:13:01.000,-123.5599920,48.1496954,297165.61,131419.62,0.39
2018-Jul-26 00:13:02.000,-123.5599943,48.1496907,297165.42,131419.11,0.43
2018-Jul-26 00:13:03.000,-123.5599945,48.1496862,297165.39,131418.61,0.56
2018-Jul-26 00:13:04.000,-123.5599939,48.1496804,297165.41,131417.96,0.47
2018-Jul-26 00:13:05.000,-123.5599921,48.1496752,297165.53,131417.38,0.50
2018-Jul-26 00:13:06.000,-123.5599904,48.1496705,297165.63,131416.85,0.51
2018-Jul-26 00:13:07.000,-123.5599928,48.1496654,297165.43,131416.29,0.44
2018-Jul-26 00:13:08.000,-123.5599923,48.1496601,297165.45,131415.70,0.44
2018-Jul-26 00:13:09.000,-123.5599928,48.1496551,297165.39,131415.15,0.48
2018-Jul-26 00:13:10.000,-123.5599920,48.1496438,297165.41,131413.89,0.51
2018-Jul-26 00:13:11.000,-123.5599908,48.1496381,297165.47,131413.25,0.50
2018-Jul-26 00:13:11.000,-123.5599899,48.1496333,297165.53,131412.72,0.50
2018-Jul-26 00:13:12.000,-123.5599879,48.1496279,297165.65,131412.11,0.57
2018-Jul-26 00:13:12.000,-123.5599858,48.1496230,297165.78,131411.57,0.52
2018-Jul-26 00:13:13.000,-123.5599838,48.1496187,297165.92,131411.08,0.57
2018-Jul-26 00:13:14.000,-123.5599828,48.1496134,297165.97,131410.49,0.53
2018-Jul-26 00:13:14.000,-123.5599806,48.1496087,297166.12,131409.96,0.54
2018-Jul-26 00:13:15.000,-123.5599778,48.1496040,297166.31,131409.43,0.58
2018-Jul-26 00:13:16.000,-123.5599751,48.1495996,297166.49,131408.93,0.52
2018-Jul-26 00:13:16.000,-123.5599725,48.1495941,297166.66,131408.31,0.58
2018-Jul-26 00:13:17.000,-123.5599698,48.1495887,297166.84,131407.71,0.54
2018-Jul-26 00:13:18.000,-123.5599665,48.1495843,297167.07,131407.21,0.56
2018-Jul-26 00:13:18.000,-123.5599639,48.1495802,297167.25,131406.74,0.58
2018-Jul-26 00:13:19.000,-123.5599605,48.1495751,297167.48,131406.17,0.61
2018-Jul-26 00:13:20.000,-123.5599578,48.1495703,297167.66,131405.63,0.58
2018-Jul-26 00:13:21.000,-123.5599556,48.1495660,297167.81,131405.15,0.57
2018-Jul-26 00:13:22.000,-123.5599537,48.1495615,297167.93,131404.64,0.57
2018-Jul-26 00:13:22.000,-123.5599507,48.1495571,297168.14,131404.14,0.72
2018-Jul-26 00:13:23.000,-123.5599476,48.1495519,297168.35,131403.55,0.58
2018-Jul-26 00:13:24.000,-123.5599452,48.1495476,297168.51,131403.07,0.59
2018-Jul-26 00:13:25.000,-123.5599420,48.1495421,297168.73,131402.46,0.61
2018-Jul-26 00:13:25.000,-123.5599381,48.1495375,297169.00,131401.93,0.62
2018-Jul-26 00:13:26.000,-123.5599346,48.1495332,297169.24,131401.45,0.64
2018-Jul-26 00:13:27.000,-123.5599295,48.1495286,297169.60,131400.92,0.64
2018-Jul-26 00:13:27.000,-123.5599246,48.1495247,297169.95,131400.48,0.72
2018-Jul-26 00:13:28.000,-123.5599201,48.1495195,297170.26,131399.89,0.72
2018-Jul-26 00:13:29.000,-123.5599156,48.1495156,297170.59,131399.44,0.77
2018-Jul-26 00:13:29.000,-123.5599109,48.1495118,297170.92,131399.01,0.79
2018-Jul-26 00:13:30.000,-123.5599073,48.1495078,297171.17,131398.56,0.80
2018-Jul-26 00:13:30.000,-123.5599029,48.1495043,297171.48,131398.15,0.81
2018-Jul-26 00:13:31.000,-123.5598982,48.1494994,297171.81,131397.59,0.80
2018-Jul-26 00:13:32.000,-123.5598933,48.1494945,297172.16,131397.03,0.81
2018-Jul-26 00:13:33.000,-123.5598889,48.1494910,297172.47,131396.63,0.84
2018-Jul-26 00:13:33.000,-123.5598846,48.1494862,297172.77,131396.09,0.81
2018-Jul-26 00:13:34.000,-123.5598794,48.1494825,297173.15,131395.67,0.91
2018-Jul-26 00:13:35.000,-123.5598751,48.1494789,297173.46,131395.26,0.88
2018-Jul-26 00:13:35.000,-123.5598701,48.1494740,297173.80,131394.70,0.90
2018-Jul-26 00:13:36.000,-123.5598647,48.1494703,297174.19,131394.27,0.96
2018-Jul-26 00:13:37.000,-123.5598597,48.1494653,297174.54,131393.70,0.97
2018-Jul-26 00:13:37.000,-123.5598533,48.1494612,297175.00,131393.23,1.03
2018-Jul-26 00:13:38.000,-123.5598481,48.1494573,297175.37,131392.79,1.00
2018-Jul-26 00:13:39.000,-123.5598439,48.1494533,297175.67,131392.33,1.01
2018-Jul-26 00:13:39.000,-123.5598388,48.1494485,297176.03,131391.79,1.01
2018-Jul-26 00:13:40.000,-123.5598346,48.1494440,297176.33,131391.27,1.06
2018-Jul-26 00:13:41.000,-123.5598315,48.1494399,297176.54,131390.81,1.07
2018-Jul-26 00:13:42.000,-123.5598281,48.1494358,297176.77,131390.35,1.13
2018-Jul-26 00:13:44.000,-123.5598213,48.1494351,297177.28,131390.25,1.05
2018-Jul-26 00:13:45.000,-123.5598135,48.1494337,297177.86,131390.08,1.08
2018-Jul-26 00:13:48.000,-123.5597938,48.1494262,297179.29,131389.19,1.09
2018-Jul-26 00:13:48.000,-123.5597873,48.1494244,297179.77,131388.97,1.11
2018-Jul-26 00:13:49.000,-123.5597796,48.1494208,297180.33,131388.55,1.07
2018-Jul-26 00:13:49.000,-123.5597756,48.1494161,297180.60,131388.01,1.07
2018-Jul-26 00:13:51.000,-123.5597698,48.1494126,297181.02,131387.61,1.10
2018-Jul-26 00:13:52.000,-123.5597660,48.1494084,297181.29,131387.13,1.05
2018-Jul-26 00:13:55.000,-123.5597527,48.1494051,297182.26,131386.73,0.96
2018-Jul-26 00:13:57.000,-123.5597451,48.1494035,297182.82,131386.53,0.96
2018-Jul-26 00:13:58.000,-123.5597386,48.1494016,297183.30,131386.31,0.90
2018-Jul-26 00:13:58.000,-123.5597321,48.1493991,297183.77,131386.01,0.86
2018-Jul-26 00:13:59.000,-123.5597255,48.1493963,297184.25,131385.68,0.85
2018-Jul-26 00:14:00.000,-123.5597194,48.1493937,297184.70,131385.38,0.86
2018-Jul-26 00:14:01.000,-123.5597132,48.1493905,297185.14,131385.01,0.83
2018-Jul-26 00:14:01.000,-123.5597067,48.1493867,297185.61,131384.57,0.82
2018-Jul-26 00:14:02.000,-123.5597015,48.1493836,297185.98,131384.21,0.79
2018-Jul-26 00:14:03.000,-123.5596950,48.1493802,297186.46,131383.81,0.79
2018-Jul-26 00:14:03.000,-123.5596888,48.1493769,297186.90,131383.43,0.79
2018-Jul-26 00:14:04.000,-123.5596826,48.1493735,297187.35,131383.04,0.78
2018-Jul-26 00:14:04.000,-123.5596749,48.1493703,297187.91,131382.66,0.74
2018-Jul-26 00:14:05.000,-123.5596681,48.1493673,297188.41,131382.32,0.73
2018-Jul-26 00:14:06.000,-123.5596614,48.1493648,297188.89,131382.01,0.73
2018-Jul-26 00:14:06.000,-123.5596558,48.1493617,297189.30,131381.66,0.66
2018-Jul-26 00:14:07.000,-123.5596439,48.1493564,297190.16,131381.04,0.63
